,‹TŽRŽs,0
1260,640,490.7797857142857
1261,684,542.9966666666667
1262,649,515.5433333333333
1263,521,464.72833333333335
1264,433,387.47444444444443
1265,326,282.87333333333333
1266,223,216.67
1267,181,199.45405555555547
1268,153,160.64666666666668
1269,189,172.78033333333332
1270,340,259.78333333333336
1271,484,380.7911111111111
1272,508,445.64666666666665
1273,521,445.47333333333336
1274,454,432.44750000000005
1275,412,381.75666666666666
1276,376,347.1066666666667
1277,333,338.58666666666664
1278,346,295.37
1279,277,269.68666666666667
1280,275,289.91
1281,337,334.87333333333333
1282,419,369.30333333333334
1283,541,419.8066666666667
1284,659,514.3675000000001
1285,677,550.34
1286,629,520.8466666666667
1287,528,464.5713333333333
1288,432,433.9766666666667
1289,301,288.3777777777778
1290,211,211.34333333333336
1291,170,179.02309523809524
1292,154,157.735
1293,198,185.14
1294,321,296.44466666666665
1295,467,367.4144444444444
1296,520,409.5
1297,494,386.72333333333336
1298,469,403.00333333333333
1299,419,384.3933333333333
1300,382,326.07
1301,340,306.93666666666667
1302,306,327.41333333333336
1303,317,299.45
1304,308,277.9266666666667
1305,310,294.81
1306,414,387.68
1307,536,454.19
1308,631,525.4636481481481
1309,687,546.1533333333333
1310,629,534.38
1311,541,479.49
1312,456,371.5933333333333
1313,390,294.1
1314,262,221.14
1315,179,191.57333333333332
1316,167,157.00333333333333
1317,217,187.76
1318,346,293.67333333333335
1319,441,388.58
1320,473,450.6166666666667
1321,467,439.00333333333333
1322,436,492.45
1323,392,424.70666666666665
1324,377,391.09
1325,353,348.2033333333333
1326,311,274.91333333333336
1327,301,278.8333333333333
1328,288,267.0061111111111
1329,361,315.37138888888893
1330,442,337.00333333333333
1331,547,431.36555555555555
1332,654,506.555
1333,696,559.74
1334,623,685.0033333333333
1335,541,468.9533333333333
1336,416,384.7833333333333
1337,318,297.87111111111113
1338,226,246.48333333333332
1339,171,178.52966666666669
1340,155,162.29
1341,176,205.17
1342,340,305.853
1343,426,380.435
1344,471,400.28333333333336
1345,480,437.215
1346,443,437.83166666666665
1347,402,354.5833333333333
1348,370,387.7366666666667
1349,352,519.8533333333334
1350,350,449.18333333333334
1351,314,389.1533333333333
1352,283,275.6630555555555
1353,340,297.4066666666667
1354,435,357.8566666666667
1355,504,416.86555555555555
1356,582,522.8483888888888
1357,644,652.3566666666667
1358,597,540.6833333333333
1359,539,482.5966666666667
1360,426,425.3208333333333
1361,332,280.61
1362,227,228.46722222222218
1363,167,163.04
1364,168,148.10333333333332
1365,168,189.17333333333335
1366,265,296.56666666666666
1367,391,381.7033333333333
1368,476,409.24333333333334
1369,557,457.6566666666667
1370,553,463.28861111111115
1371,476,396.64
1372,441,355.38666666666666
1373,407,319.12
1374,336,312.1549444444444
1375,299,250.032126984127
1376,299,276.32
1377,350,302.06666666666666
1378,395,382.31333333333333
1379,460,439.9722222222223
1380,554,506.79
1381,613,619.2733333333333
1382,576,556.0677777777778
1383,498,559.6466666666666
1384,418,540.0433333333333
1385,320,489.47
1386,247,539.6166666666667
1387,214,365.6566666666667
1388,187,317.28333333333336
1389,199,332.87333333333333
1390,304,386.27666666666664
1391,381,408.81666666666666
1392,456,458.1666666666667
1393,497,440.0366666666667
1394,551,407.05
1395,476,356.7033333333333
1396,437,309.87666666666667
1397,401,326.3433333333333
1398,340,345.4633333333333
1399,336,277.27666666666664
1400,329,304.08666666666664
1401,364,309.35
1402,441,387.1433333333333
1403,536,455.69
1404,643,451.8455555555555
1405,656,481.6933333333333
1406,646,511.9766666666667
1407,531,459.30828571428566
1408,419,363.55622222222235
1409,336,279.03
1410,209,235.09
1411,167,191.39038888888888
1412,160,163.02666666666667
1413,196,170.7902222222222
1414,364,275.49333333333334
1415,485,410.6983333333333
1416,533,414.09238095238095
1417,545,427.01
1418,500,427.4857222222222
1419,416,381.01666666666665
1420,410,317.49
1421,353,324.87333333333333
1422,324,284.7733333333333
1423,303,264.67333333333335
1424,313,281.88
1425,347,297.7133333333333
1426,428,354.3666666666667
1427,537,448.3466666666667
1428,651,530.2685687830688
1429,692,589.9166666666666
1430,612,559.3702222222223
1431,512,472.91
1432,415,376.9698412698412
1433,309,286.00666666666666
1434,201,221.60333333333332
1435,180,157.4122222222222
1436,154,185.39333333333335
1437,181,206.74
1438,327,346.32666666666665
1439,462,376.38666666666666
1440,562,601.2666666666667
1441,725,585.66
1442,722,670.49
1443,650,643.3866666666667
1444,589,498.35
1445,508,406.13
1446,457,504.09
1447,452,510.66
1448,542,425.58666666666664
1449,585,314.11333333333334
1450,629,384.8326666666667
1451,705,443.88
1452,761,578.2066666666667
1453,842,636.5566666666666
1454,834,732.9966666666667
1455,701,592.6266666666667
1456,550,571.56
1457,463,369.9
1458,340,239.82603174603176
1459,272,150.94766666666666
1460,250,155.8406666666667
1461,260,175.99
1462,403,289.65
1463,501,432.25666666666666
1464,538,414.2733333333333
1465,541,443.6066666666667
1466,517,442.49333333333334
1467,433,402.7866666666667
1468,418,339.22333333333336
1469,351,294.28333333333336
1470,368,271.46
1471,359,281.64666666666665
1472,348,281.1433333333333
1473,382,321.04333333333335
1474,486,393.77
1475,553,439.9722222222223
1476,691,508.13666666666666
1477,714,572.0066666666667
1478,660,566.2800000000001
1479,573,468.40111111111105
1480,449,381.62333333333333
1481,357,289.55
1482,256,214.05900000000003
1483,193,170.05333333333334
1484,182,152.6
1485,210,190.01
1486,401,305.8
1487,507,427.02
1488,567,419.64
1489,559,425.45666666666665
1490,486,436.18333333333334
1491,438,346.99333333333334
1492,390,329.0051666666667
1493,363,348.8833333333333
1494,318,285.83
1495,298,290.69666666666666
1496,298,312.8233333333333
1497,320,298.0566666666667
1498,437,360.66333333333336
1499,554,439.2955555555556
1500,628,448.74444444444435
1501,673,529.7
1502,641,507.5233333333333
1503,538,463.41833333333335
1504,412,382.53444444444443
1505,333,312.56333333333333
1506,219,217.17244444444447
1507,196,161.0969444444445
1508,162,156.58333333333334
1509,188,172.08577777777776
1510,317,281.75
1511,426,386.9611111111111
1512,448,429.6166666666667
1513,453,421.1
1514,422,389.83666666666664
1515,390,338.12
1516,349,328.18
1517,338,402.94666666666666
1518,345,353.44666666666666
1519,320,351.54333333333335
1520,356,333.02666666666664
1521,362,396.7266666666667
1522,454,498.6766666666667
1523,603,519.2533333333333
1524,706,694.0766666666667
1525,808,754.68
1526,904,760.85
1527,931,695.9658333333333
1528,820,538.1255555555556
1529,699,457.54
1530,582,310.58666666666664
1531,469,499.37
1532,388,438.25333333333333
1533,338,475.53
1534,388,273.08
1535,520,360.55333333333334
1536,584,410.5110555555556
1537,600,466.2633333333333
1538,627,476.7966666666667
1539,536,441.54
1540,521,422.47333333333336
1541,473,344.41333333333336
1542,446,305.43833333333333
1543,431,296.8933333333333
1544,456,268.45
1545,583,396.43333333333334
1546,639,436.28333333333336
1547,653,439.63666666666666
1548,724,512.8345952380953
1549,743,555.38
1550,687,483.47333333333336
1551,610,477.06333333333333
1552,504,369.2031746031746
1553,416,300.035
1554,311,276.24066666666664
1555,242,205.17666666666668
1556,217,166.76
1557,229,206.12333333333333
1558,294,265.99333333333334
1559,374,409.4433333333333
1560,490,399.705
1561,521,426.92333333333335
1562,532,422.9166666666667
1563,475,388.55333333333334
1564,447,380.6666666666667
1565,432,348.2033333333333
1566,385,359.89666666666665
1567,325,352.62
1568,357,297.8333333333333
1569,425,299.7266666666667
1570,486,427.14666666666665
1571,590,561.9666666666667
1572,727,512.9514285714286
1573,741,554.4133333333333
1574,712,549.1233333333333
1575,578,464.1166666666667
1576,455,416.30844444444443
1577,368,284.49666666666667
1578,373,194.84333333333333
1579,323,195.78333333333333
1580,274,228.19666666666666
1581,326,233.61333333333334
1582,417,282.50666666666666
1583,514,444.18
1584,509,522.7866666666666
1585,537,579.24
1586,564,582.49
1587,575,437.6666666666667
1588,574,355.86
1589,519,303.75666666666666
1590,557,391.31
1591,530,390.43666666666667
1592,543,285.2111111111111
1593,555,305.9266666666667
1594,636,457.63
1595,734,473.29333333333335
1596,812,513.6441666666667
1597,838,559.4166666666666
1598,731,570.107361111111
1599,637,487.22
1600,499,384.96
1601,417,291.21
1602,309,204.71666666666667
1603,242,232.9655555555555
1604,225,164.33733333333333
1605,272,176.97833333333332
1606,426,242.15333333333334
1607,507,359.78333333333336
1608,512,473.3066666666667
1609,535,437.5466666666667
1610,502,426.55333333333334
1611,452,385.29
1612,426,361.6766666666667
1613,382,401.50333333333333
1614,322,350.87833333333333
1615,537,322.19666666666666
1616,704,284.20866666666666
1617,651,391.86
1618,727,473.2633333333333
1619,757,557.0933333333334
1620,791,590.44
1621,814,655.0566666666666
1622,746,575.9606944444444
1623,623,468.0566666666667
1624,599,433.33694444444444
1625,903,653.7833333333333
1626,773,250.69666666666666
1627,1013,311.45
1628,853,252.53666666666666
1629,846,185.74333333333334
1630,955,265.67
1631,992,369.7
1632,866,447.0012222222222
1633,812,452.65409523809524
1634,723,410.82166666666666
1635,663,352.32666666666665
1636,592,393.55333333333334
1637,548,345.35333333333335
1638,530,311.31333333333333
1639,485,398.55
1640,549,355.66
1641,543,396.15
1642,591,442.41
1643,678,436.31888888888886
1644,777,515.9164285714286
1645,801,531.5766666666667
1646,719,557.9633333333334
1647,648,470.77416666666664
1648,545,385.84
1649,450,281.62666666666667
1650,328,236.12666666666667
1651,322,197.33666666666667
1652,337,212.57
1653,446,265.93666666666667
1654,611,508.85
1655,666,405.0233333333333
1656,702,454.91
1657,692,455.28333333333336
1658,636,425.07666666666665
1659,539,606.3
1660,539,531.7133333333334
1661,526,388.3833333333333
1662,505,478.69666666666666
1663,493,381.1066666666667
1664,471,323.57666666666665
1665,502,314.54333333333335
1666,581,377.11333333333334
1667,633,490.31666666666666
1668,743,477.9997777777778
1669,826,565.34
1670,739,547.4233333333333
1671,654,474.1101666666666
1672,505,421.94455555555555
1673,416,310.3383333333333
1674,318,224.26666666666668
1675,253,226.49333333333334
1676,246,177.61666666666667
1677,301,197.5511111111111
1678,397,332.23333333333335
1679,507,405.41
1680,530,515.7933333333333
1681,538,451.19666666666666
1682,522,478.36333333333334
1683,501,375.43666666666667
1684,483,376.79
1685,427,341.48
1686,374,318.6766666666667
1687,368,387.69
1688,353,266.05333333333334
1689,410,322.68
1690,494,374.28266666666667
1691,570,434.1622222222222
1692,656,550.0552222222221
1693,710,660.9566666666667
1694,661,519.28
1695,576,479.9277777777777
1696,476,395.07
1697,404,278.7633333333333
1698,263,196.14833333333328
1699,220,176.022
1700,208,189.12666666666667
1701,207,319.3433333333333
1702,261,403.3933333333333
1703,383,565.26
1704,525,513.0233333333333
1705,598,459.4
1706,624,468.79333333333335
1707,527,427.3466666666667
1708,499,363.02
1709,457,323.9533333333333
1710,431,417.57
1711,385,279.46
1712,377,346.3338095238095
1713,431,376.6433333333333
1714,506,461.12666666666667
1715,559,458.68333333333334
1716,637,508.6056666666667
1717,676,591.1133333333333
1718,595,531.23
1719,556,591.98
1720,456,399.4033333333333
1721,359,280.88666666666666
1722,251,196.14833333333328
1723,225,155.6799365079366
1724,168,152.82333333333332
1725,169,170.99666666666667
1726,257,283.73
1727,356,383.12777777777774
1728,516,413.66333333333336
1729,611,420.8833333333333
1730,592,406.58666666666664
1731,526,354.65
1732,486,335.94533333333334
1733,471,321.36333333333334
1734,411,299.99
1735,363,265.5366666666667
1736,347,270.9866666666667
1737,405,316.52
1738,473,365.23
1739,555,451.68333333333334
1740,639,465.93722222222226
1741,692,524.97
1742,676,502.98
1743,559,435.17611111111114
1744,436,373.74925925925925
1745,327,270.9066666666667
1746,220,244.99333333333334
1747,194,260.24222222222227
1748,149,158.46333333333334
1749,186,170.94666666666666
1750,326,286.69
1751,426,416.1643888888889
1752,450,428.69922222222226
1753,458,449.2033333333333
1754,439,433.96666666666664
1755,434,392.00666666666666
1756,421,394.2366666666667
1757,389,389.8066666666667
1758,365,293.7633333333333
1759,357,301.77
1760,357,311.39
1761,416,352.20666666666665
1762,545,435.1361111111111
1763,680,484.56333333333333
1764,741,573.5233333333333
1765,824,572.96
1766,786,637.2533333333333
1767,678,651.45
1768,563,584.3933333333333
1769,467,589.43
1770,340,294.4433333333333
1771,354,280.95666666666665
1772,345,353.74666666666667
1773,398,228.51666666666668
1774,557,390.68
1775,636,499.80333333333334
1776,651,508.1566666666667
1777,650,445.5933333333333
1778,619,620.7166666666667
1779,605,650.1366666666667
1780,598,461.8433333333333
1781,567,421.54
1782,528,306.0233333333333
1783,506,306.60333333333335
1784,486,258.27799999999996
1785,488,315.04
1786,583,373.0466666666667
1787,647,402.63301587301595
1788,746,487.80833333333334
1789,811,546.07
1790,719,539.85
1791,638,495.85
1792,525,393.9663095238095
1793,411,284.9766666666667
1794,299,200.664
1795,222,167.5473333333333
1796,238,147.65114285714284
1797,279,175.88666666666666
1798,379,271.16333333333336
1799,496,387.3661111111111
1800,514,425.38
1801,551,409.54833333333335
1802,531,404.53
1803,437,378.09
1804,422,329.7966666666667
1805,376,298.0933333333333
1806,365,303.18666666666667
1807,352,272.4533333333333
1808,353,285.3066666666667
1809,403,301.82666666666665
1810,496,392.75
1811,558,447.52666666666664
1812,699,495.89895238095244
1813,718,571.1266666666667
1814,658,550.043
1815,585,496.06666666666666
1816,438,394.27
1817,352,258.43333333333334
1818,267,206.03333333333333
1819,221,182.6579444444445
1820,190,203.48333333333332
1821,234,178.80333333333334
1822,392,259.92
1823,501,372.9344444444444
1824,523,416.03111111111116
1825,546,451.25
1826,522,426.2411904761904
1827,469,386.2633333333333
1828,437,334.7633333333333
1829,401,325.48333333333335
1830,352,304.15
1831,304,268.6533333333333
1832,321,296.87
1833,381,335.88
1834,460,365.11
1835,525,475.3233333333333
1836,682,517.7794444444445
1837,706,557.6133333333333
1838,658,557.4814444444446
1839,579,459.82
1840,416,375.08761904761906
1841,361,321.28333333333336
1842,294,225.01333333333332
1843,255,219.1377777777778
1844,310,153.10666666666665
1845,334,185.84
1846,417,283.29466666666667
1847,492,360.55333333333334
1848,518,466.6333333333333
1849,561,447.07666666666665
1850,613,455.44666666666666
1851,569,442.54333333333335
1852,488,352.9433333333333
1853,433,352.41333333333336
1854,387,305.8926666666667
1855,354,292.03333333333336
1856,368,341.27
1857,450,408.0966666666667
1858,550,447.46666666666664
1859,630,507.0733333333333
1860,771,535.61
1861,793,593.27
1862,734,576.3966666666666
1863,654,566.9901666666666
1864,599,591.0766666666667
1865,552,445.4866666666667
1866,470,220.70333333333335
1867,375,179.83333333333334
1868,366,185.78333333333333
1869,432,203.11
1870,438,287.5366666666667
1871,538,384.5933333333333
1872,608,413.38
1873,644,438.77
1874,659,420.30333333333334
1875,642,371.4866666666667
1876,587,419.41
1877,507,317.2633333333333
1878,460,295.7366666666667
1879,429,330.2
1880,432,294.78333333333336
1881,454,305.45
1882,503,380.48333333333335
1883,554,435.0488888888889
1884,637,521.0144444444445
1885,704,564.9
1886,672,515.4366666666666
1887,584,480.388
1888,474,402.3588888888889
1889,383,266.2633333333333
1890,282,262.13666666666666
1891,218,227.11666666666667
1892,197,158.60333333333332
1893,202,189.27444444444444
1894,245,262.3566666666667
1895,364,409.4433333333333
1896,512,426.7366666666667
1897,580,370.85533333333336
1898,607,408.4033333333333
1899,561,354.37666666666667
1900,512,309.0133333333333
1901,460,304.6433333333333
1902,406,278.6935714285714
1903,387,282.83577777777776
1904,366,270.99375
1905,441,301.28
1906,493,368.87666666666667
1907,574,399.61555555555555
1908,679,559.1841666666667
1909,717,565.3766666666667
1910,637,509.49333333333334
1911,546,465.1741666666667
1912,427,442.41
1913,325,289.5081111111112
1914,231,242.96333333333334
1915,180,173.77633333333333
1916,161,167.22
1917,207,214.49
1918,327,303.32666666666665
1919,468,390.86
1920,491,447.9532222222222
1921,528,461.17555555555555
1922,487,428.55833333333334
1923,437,389.5966666666667
1924,401,382.06333333333333
1925,374,362.65
1926,344,292.02427777777774
1927,316,300.48199999999997
1928,344,273.6256944444445
1929,366,313.1
1930,457,435.956
1931,576,444.92138888888894
1932,644,485.63705555555555
1933,682,666.6366666666667
1934,656,534.71
1935,530,551.4133333333333
1936,423,374.9866666666667
1937,344,306.4228650793651
1938,226,232.34102777777773
1939,174,169.99800000000002
1940,165,156.51777777777775
1941,184,205.11166666666668
1942,318,298.04133333333334
1943,458,382.7363888888889
1944,497,441.0783333333333
1945,524,441.38666666666666
1946,491,456.05822222222224
1947,448,310.59
1948,382,242.43666666666667
1949,356,313.81
1950,330,292.85355555555554
1951,301,287.69666666666666
1952,315,349.86
1953,379,355.1377777777778
1954,449,369.9894444444445
1955,521,438.89322222222216
1956,646,478.35083333333336
1957,674,607.4666666666667
1958,607,535.4183333333333
1959,638,528.3433333333334
1960,632,408.7866666666667
1961,440,313.0977777777777
1962,319,231.84053968253963
1963,238,193.38538888888888
1964,226,162.36
1965,263,245.22
1966,388,257.10333333333335
1967,509,350.9458333333333
1968,563,432.0569444444444
1969,558,456.9077777777778
1970,502,406.8466666666667
1971,452,394.6333333333333
1972,429,366.18
1973,379,315.9766666666667
1974,355,296.06
1975,324,278.4822222222222
1976,328,278.36
1977,361,287.00333333333333
1978,469,359.75
1979,519,395.5555555555556
1980,613,520.665
1981,658,589.8533333333334
1982,619,570.72
1983,542,491.54
1984,436,398.2966666666667
1985,347,296.23333333333335
1986,262,203.60666666666665
1987,183,187.79333333333332
1988,163,169.37333333333333
1989,185,218.79555555555558
1990,259,252.95
1991,388,377.3566666666667
1992,456,423.05
1993,478,487.49
1994,464,503.80333333333334
1995,426,353.6
1996,416,287.44
1997,360,327.05
1998,353,355.73333333333335
1999,304,270.02666666666664
2000,323,276.32
2001,364,288.77666666666664
2002,430,369.9433333333333
2003,493,396.854126984127
2004,601,492.64916666666664
2005,657,546.6666666666666
2006,595,554.6822222222223
2007,536,491.8383333333333
2008,415,387.58666666666664
2009,338,298.28
2010,227,229.26666666666668
2011,174,173.10333333333332
2012,163,148.71
2013,174,177.16333333333333
2014,221,269.24666666666667
2015,327,334.89666666666665
2016,429,413.94083333333333
2017,456,432.6119444444444
2018,479,420.5966666666667
2019,431,367.69666666666666
2020,418,386.72
2021,385,400.5466666666667
2022,321,416.1433333333333
2023,292,356.78333333333336
2024,340,438.98333333333335
2025,375,339.06333333333333
2026,444,415.38666666666666
2027,492,458.66
2028,616,690.6566666666666
2029,685,597.4333333333333
2030,612,597.7125
2031,590,603.52
2032,507,447.36
2033,389,676.2133333333334
2034,305,243.72333333333333
2035,306,233.65333333333334
2036,295,200.40666666666667
2037,308,183.07
2038,329,405.6333333333333
2039,441,418.465
2040,519,522.2666666666667
2041,585,461.99333333333334
2042,596,471.74666666666667
2043,512,544.6066666666667
2044,504,443.49
2045,443,560.73
2046,418,389.5
2047,390,362.54333333333335
2048,391,451.9533333333333
2049,482,405.31333333333333
2050,613,460.89
2051,672,567.2
2052,734,506.39666666666665
2053,775,580.975
2054,663,567.6498333333334
2055,591,619.1366666666667
2056,515,462.9
2057,461,679.8566666666667
2058,332,237.67666666666668
2059,274,314.52666666666664
2060,238,195.15666666666667
2061,263,212.11888888888888
2062,287,280.82666666666665
2063,378,376.27
2064,479,405.65
2065,549,430.18666666666667
2066,574,428.68333333333334
2067,502,418.5833333333333
2068,551,411.6533333333333
2069,548,495.22
2070,559,444.7133333333333
2071,681,359.7033333333333
2072,760,429.54
2073,835,402.25333333333333
2074,909,430.81333333333333
2075,890,418.75888888888886
2076,900,508.5680952380953
2077,857,509.5966666666667
2078,760,532.3266666666667
2079,667,458.327
2080,547,458.07
2081,424,349.3858333333333
2082,330,426.18333333333334
2083,259,175.50222222222223
2084,250,168.87666666666667
2085,278,226.40222222222224
2086,394,286.8233333333333
2087,506,392.69
2088,529,418.3466666666667
2089,539,435.0233333333333
2090,518,469.96
2091,478,440.71
2092,456,413.28333333333336
2093,398,493.96666666666664
2094,377,444.43
2095,362,359.7033333333333
2096,355,425.81666666666666
2097,418,398.02666666666664
2098,524,442.08
2099,613,432.11555555555555
2100,715,553.63
2101,737,542.1866666666666
2102,676,508.48333333333335
2103,583,481.40888888888884
2104,463,381.18333333333334
2105,357,303.980753968254
2106,282,230.8104179894179
2107,204,181.23111111111112
2108,188,166.13666666666666
2109,237,266.3122222222222
2110,354,403.06666666666666
2111,465,377.5466666666667
2112,517,361.27666666666664
2113,541,404.33666666666664
2114,508,407.5293333333333
2115,426,354.7733333333333
2116,403,354.06
2117,379,312.18666666666667
2118,353,312.86333333333334
2119,351,369.8333333333333
2120,353,268.27
2121,369,322.3066666666667
2122,464,422.7133333333333
2123,541,494.52666666666664
2124,674,478.73
2125,723,554.1411111111111
2126,650,555.7
2127,569,497.6277777777778
2128,448,396.7866666666667
2129,344,278.0933333333333
2130,276,200.75822222222226
2131,198,155.89666666666668
2132,192,151.3427777777778
2133,201,225.56666666666666
2134,333,273.49666666666667
2135,453,361.49
2136,498,405.62333333333333
2137,509,374.3414444444445
2138,470,429.22333333333336
2139,437,358.88
2140,414,327.21
2141,367,327.41
2142,347,278.96666666666664
2143,297,254.69722222222225
2144,333,282.1794444444444
2145,370,293.31457142857147
2146,463,364.49
2147,577,429.46
2148,652,505.24655555555546
2149,682,617.21
2150,641,593.9129484126983
2151,552,496.09977777777783
2152,433,419.2366666666667
2153,340,287.8013888888889
2154,296,196.89
2155,258,193.38538888888888
2156,209,157.98
2157,227,294.15
2158,361,325.05
2159,472,276.4
2160,484,424.00666666666666
2161,529,445.3933333333333
2162,535,494.3333333333333
2163,509,418.12
2164,447,396.0
2165,387,343.6533333333333
2166,375,290.12333333333333
2167,345,270.38166666666666
2168,348,288.89
2169,393,346.8433333333333
2170,477,423.4766666666667
2171,591,469.86
2172,689,526.0
2173,688,687.3433333333334
2174,654,601.3904484126983
2175,559,529.7
2176,452,439.77
2177,352,451.8933333333333
2178,233,303.76666666666665
2179,202,313.26888888888885
2180,190,166.14444444444442
2181,222,234.59
2182,366,246.13899999999998
2183,472,384.9033333333333
2184,500,416.13877777777776
2185,536,412.70444444444445
2186,493,439.66
2187,454,415.89666666666665
2188,438,366.35333333333335
2189,383,314.47
2190,340,263.13
2191,321,259.8
2192,322,279.24666666666667
2193,365,286.52
2194,469,346.7733333333333
2195,498,418.17
2196,597,535.148
2197,669,540.7466666666667
2198,616,560.62
2199,566,459.9
2200,457,378.4066984126984
2201,342,297.0233333333333
2202,247,210.21933333333334
2203,198,176.82200000000003
2204,176,155.92333333333335
2205,202,208.91666666666666
2206,286,302.36333333333334
2207,421,367.04
2208,552,382.18777777777774
2209,636,457.1046666666667
2210,621,458.86794444444445
2211,538,399.02
2212,487,372.58666666666664
2213,456,292.15
2214,381,309.08666666666664
2215,337,290.75333333333333
2216,329,271.4007936507937
2217,367,290.82666666666665
2218,454,380.02
2219,510,441.17
2220,576,502.67
2221,633,509.6666666666667
2222,603,555.84
2223,491,457.00416666666666
2224,433,419.62415873015874
2225,315,313.9772222222222
2226,225,234.76
2227,178,173.77633333333333
2228,154,167.34333333333333
2229,167,256.29333333333335
2230,218,269.21166666666664
2231,345,322.89
2232,492,399.4
2233,576,278.73644444444443
2234,577,421.85
2235,490,368.00333333333333
2236,467,343.76666666666665
2237,427,315.68333333333334
2238,380,280.0
2239,341,291.26194444444445
2240,327,288.20972222222224
2241,375,310.24333333333334
2242,494,394.75399999999996
2243,531,464.9558333333333
2244,640,539.2322222222222
2245,668,687.9366666666666
2246,632,561.1445833333333
2247,533,461.57
2248,412,408.7866666666667
2249,282,278.62333333333333
2250,229,201.31111111111113
2251,171,337.2996666666667
2252,144,171.00833333333333
2253,192,226.45
2254,302,269.5933333333333
2255,436,418.29333333333335
2256,469,432.01
2257,481,444.96666666666664
2258,428,398.15
2259,403,413.7033333333333
2260,406,337.58
2261,382,320.68333333333334
2262,312,276.56
2263,296,293.3486111111111
2264,350,292.88166666666666
2265,358,304.24666666666667
2266,467,355.3498888888889
2267,547,428.54261111111106
2268,626,563.4
2269,694,504.1
2270,655,619.98
2271,527,493.75733333333335
2272,404,388.71666666666664
2273,308,281.5283333333333
2274,209,189.08265873015873
2275,158,193.33819841269846
2276,153,165.12844444444443
2277,169,205.11166666666668
2278,307,373.9
2279,437,362.5933333333333
2280,495,406.6566666666667
2281,513,463.8066666666667
2282,455,421.7311666666667
2283,393,257.036
2284,380,365.88
2285,335,325.5233333333333
2286,309,285.2956666666667
2287,324,258.64166666666665
2288,300,270.02933333333334
2289,337,300.91
2290,434,366.485
2291,549,457.44166666666666
2292,628,445.4753888888889
2293,667,645.9933333333333
2294,601,596.6862817460316
2295,541,483.43333333333334
2296,410,400.79
2297,308,340.9841666666667
2298,218,198.09666666666666
2299,142,190.6919761904762
2300,148,192.5714444444444
2301,179,255.37522222222222
2302,347,353.66333333333336
2303,447,404.79
2304,479,477.9851111111111
2305,511,434.42333333333335
2306,460,412.76222222222225
2307,421,378.15
2308,401,352.68333333333334
2309,348,338.7366666666667
2310,335,276.3233333333333
2311,327,256.1666666666667
2312,282,272.1168333333333
2313,335,308.3233333333333
2314,446,353.25744444444445
2315,549,387.7633333333333
2316,614,474.81272222222225
2317,670,560.91
2318,622,625.6791269841269
2319,534,464.07666666666665
2320,418,434.84166666666664
2321,325,348.1577777777778
2322,225,196.61333333333334
2323,161,185.92930952380956
2324,144,173.63205555555558
2325,196,214.3246111111111
2326,323,356.20533333333333
2327,437,393.82
2328,486,407.1166666666667
2329,515,472.54
2330,487,465.056
2331,409,338.08444444444444
2332,387,342.1766666666667
2333,381,304.6433333333333
2334,309,283.5711111111111
2335,283,284.4964444444444
2336,295,268.9488888888889
2337,328,322.72555555555556
2338,465,390.29333333333335
2339,496,478.4855555555556
2340,610,539.2322222222222
2341,673,687.9366666666666
2342,617,507.5566666666667
2343,525,458.7726666666666
2344,420,406.79
2345,330,337.8633333333334
2346,204,211.25333333333333
2347,175,207.03555555555556
2348,145,172.37166666666667
2349,169,235.32
2350,312,273.79
2351,433,382.1820000000001
2352,491,440.2462222222221
2353,538,430.0683333333333
2354,488,461.95266666666674
2355,411,381.58177777777775
2356,403,289.95
2357,322,337.68
2358,312,282.7040277777778
2359,286,269.25
2360,313,272.05333333333334
2361,342,309.7033333333333
2362,414,358.0733333333333
2363,491,399.50666666666666
2364,605,463.8417222222223
2365,633,510.13
2366,583,551.6869047619048
2367,513,466.4866666666667
2368,428,389.62888888888887
2369,303,301.81216666666666
2370,212,194.43333333333334
2371,175,200.94583333333333
2372,129,163.19666666666666
2373,169,197.15666666666667
2374,233,274.0734166666667
2375,387,389.75805555555553
2376,490,441.7551111111111
2377,576,429.6
2378,562,410.86555555555555
2379,502,388.99666666666667
2380,462,337.7683333333333
2381,429,363.76
2382,369,272.81666666666666
2383,324,261.345
2384,349,276.0966666666667
2385,373,289.08111111111117
2386,436,341.04333333333335
2387,506,385.3466666666667
2388,564,475.2997777777778
2389,640,560.91
2390,589,607.6474603174603
2391,491,464.2966666666667
2392,388,391.2966666666667
2393,292,290.498
2394,197,208.38777777777779
2395,165,179.33666666666667
2396,128,174.19666666666666
2397,150,219.52333333333334
2398,218,239.27222222222224
2399,331,394.64666666666665
2400,470,436.07
2401,517,434.47
2402,562,408.53777777777776
2403,467,408.06333333333333
2404,436,352.6716666666667
2405,399,299.0077777777778
2406,356,277.4166666666667
2407,298,261.4866666666667
2408,315,267.79266666666666
2409,381,288.59388888888884
2410,433,375.250888888889
2411,511,454.77166666666665
2412,591,451.52888888888884
2413,619,498.8358333333333
2414,588,532.8275555555556
2415,494,459.3833333333333
2416,397,353.92
2417,286,306.1061666666667
2418,196,235.53300000000002
2419,158,173.85
2420,137,153.42952380952383
2421,137,183.7088888888889
2422,233,274.92341666666664
2423,355,413.58438888888884
2424,462,427.0466666666667
2425,505,420.6209523809523
2426,521,449.02666666666664
2427,489,400.53333333333336
2428,439,337.63
2429,393,383.1888888888889
