,—\•ñ“ú,—éŽ­Žs,0,—\•ñ’l_—éŽ­Žs
2016,2020-07-24 10:00:00,1286,1489.95,0.0
2017,2020-07-24 11:00:00,1427,1455.8433333333332,0.1
2018,2020-07-24 12:00:00,1342,1369.7166666666667,0.1
2019,2020-07-24 13:00:00,1312,1239.2366666666667,0.1
2020,2020-07-24 14:00:00,1268,1157.3633333333332,0.5
2021,2020-07-24 15:00:00,1226,1154.2333333333333,0.9
2022,2020-07-24 16:00:00,1222,1174.8133333333333,3.9
2023,2020-07-24 17:00:00,1214,1076.61,2.9
2024,2020-07-24 18:00:00,1116,1068.0066666666667,1.1
2025,2020-07-24 19:00:00,1160,1043.2033333333334,0.4
2026,2020-07-24 20:00:00,1316,1172.0066666666667,0.3
2027,2020-07-24 21:00:00,1513,1404.47,0.5
2028,2020-07-24 22:00:00,1610,1520.1333333333334,3.0
2029,2020-07-24 23:00:00,1738,1662.26,2.4
2030,2020-07-25 00:00:00,1777,1724.4,1.6
2031,2020-07-25 01:00:00,1707,1667.98,2.3
2032,2020-07-25 02:00:00,1534,1454.67,1.9
2033,2020-07-25 03:00:00,1350,1252.3133333333333,1.7
2034,2020-07-25 04:00:00,1127,1047.0833333333333,1.2
2035,2020-07-25 05:00:00,904,880.9,0.7
2036,2020-07-25 06:00:00,790,815.6033333333334,0.8
2037,2020-07-25 07:00:00,761,832.4066666666666,1.3
2038,2020-07-25 08:00:00,860,946.74,2.1
2039,2020-07-25 09:00:00,996,1248.7866666666666,1.9
2040,2020-07-25 10:00:00,1299,1499.73,4.1
2041,2020-07-25 11:00:00,1432,1492.4233333333334,2.2
2042,2020-07-25 12:00:00,1409,1375.8266666666666,1.5
2043,2020-07-25 13:00:00,1442,1338.9966666666667,1.9
2044,2020-07-25 14:00:00,1352,1250.21,3.1
2045,2020-07-25 15:00:00,1389,1227.88,3.2
2046,2020-07-25 16:00:00,1337,1261.31,3.0
2047,2020-07-25 17:00:00,1231,1134.8666666666666,2.6
2048,2020-07-25 18:00:00,1203,1133.1566666666668,2.2
2049,2020-07-25 19:00:00,1177,1158.0533333333333,1.7
2050,2020-07-25 20:00:00,1288,1280.05,1.4
2051,2020-07-25 21:00:00,1580,1556.55,0.9
2052,2020-07-25 22:00:00,1757,1772.5166666666667,0.3
2053,2020-07-25 23:00:00,1874,2027.93,0.6
2054,2020-07-26 00:00:00,2000,1831.29,1.1
2055,2020-07-26 01:00:00,1861,1743.44,1.5
2056,2020-07-26 02:00:00,1649,1690.0966666666666,1.8
2057,2020-07-26 03:00:00,1377,1488.9233333333334,1.6
2058,2020-07-26 04:00:00,1184,1263.8266666666666,1.2
2059,2020-07-26 05:00:00,981,986.4666666666667,1.0
2060,2020-07-26 06:00:00,862,891.5066666666667,0.6
2061,2020-07-26 07:00:00,775,871.5733333333334,0.5
2062,2020-07-26 08:00:00,854,1021.4533333333334,0.3
2063,2020-07-26 09:00:00,1031,1326.0133333333333,0.2
2064,2020-07-26 10:00:00,1335,1566.8266666666666,0.9
2065,2020-07-26 11:00:00,1552,1520.7933333333333,1.2
2066,2020-07-26 12:00:00,1541,1425.24,0.7
2067,2020-07-26 13:00:00,1495,1354.7433333333333,0.8
2068,2020-07-26 14:00:00,1360,1258.83,1.7
2069,2020-07-26 15:00:00,1388,1289.9933333333333,2.2
2070,2020-07-26 16:00:00,1449,1310.87,2.1
2071,2020-07-26 17:00:00,1327,1331.0566666666666,1.6
2072,2020-07-26 18:00:00,1335,1443.29,1.1
2073,2020-07-26 19:00:00,1559,1483.7033333333334,0.6
2074,2020-07-26 20:00:00,1795,1620.7166666666667,0.5
2075,2020-07-26 21:00:00,2028,1869.0433333333333,0.2
2076,2020-07-26 22:00:00,2223,2095.786666666667,0.2
2077,2020-07-26 23:00:00,2381,2026.8033333333333,0.0
2078,2020-07-27 00:00:00,2357,2122.133333333333,0.1
2079,2020-07-27 01:00:00,2120,1811.4766666666667,0.0
2080,2020-07-27 02:00:00,1805,1703.7366666666667,0.0
2081,2020-07-27 03:00:00,1545,1556.08,0.1
2082,2020-07-27 04:00:00,1259,1190.75,0.1
2083,2020-07-27 05:00:00,1077,1048.7566666666667,0.1
2084,2020-07-27 06:00:00,926,1018.7866666666666,0.1
2085,2020-07-27 07:00:00,926,949.64,0.1
2086,2020-07-27 08:00:00,1023,1109.1766666666667,0.1
2087,2020-07-27 09:00:00,1329,1612.5633333333333,0.1
2088,2020-07-27 10:00:00,1658,1945.6233333333332,0.7
2089,2020-07-27 11:00:00,1573,1768.45,0.7
2090,2020-07-27 12:00:00,1425,1479.9566666666667,0.7
2091,2020-07-27 13:00:00,1387,1465.88,1.6
2092,2020-07-27 14:00:00,1307,1381.5333333333333,2.3
2093,2020-07-27 15:00:00,1283,1308.08,2.4
2094,2020-07-27 16:00:00,1267,1298.7166666666667,3.5
2095,2020-07-27 17:00:00,1199,1264.4966666666667,4.0
2096,2020-07-27 18:00:00,1190,1248.3933333333334,2.2
2097,2020-07-27 19:00:00,1196,1246.6433333333334,1.2
2098,2020-07-27 20:00:00,1327,1330.6766666666667,0.6
2099,2020-07-27 21:00:00,1575,1513.4933333333333,0.3
2100,2020-07-27 22:00:00,1826,1694.63,0.1
2101,2020-07-27 23:00:00,2002,1777.8866666666668,0.1
2102,2020-07-28 00:00:00,2066,1843.9966666666667,0.2
2103,2020-07-28 01:00:00,1978,1708.51,0.3
2104,2020-07-28 02:00:00,1696,1537.4433333333334,0.4
2105,2020-07-28 03:00:00,1420,1305.83,0.3
2106,2020-07-28 04:00:00,1162,1058.11,0.1
2107,2020-07-28 05:00:00,994,903.8583333333333,0.1
2108,2020-07-28 06:00:00,848,798.7366666666667,0.0
2109,2020-07-28 07:00:00,848,826.04,0.0
2110,2020-07-28 08:00:00,974,988.1833333333333,0.0
2111,2020-07-28 09:00:00,1344,1291.4266666666667,0.0
2112,2020-07-28 10:00:00,1616,1566.86,0.0
2113,2020-07-28 11:00:00,1528,1492.8866666666668,0.2
2114,2020-07-28 12:00:00,1338,1299.4433333333334,0.3
2115,2020-07-28 13:00:00,1326,1296.97,0.6
2116,2020-07-28 14:00:00,1230,1216.4633333333334,0.7
2117,2020-07-28 15:00:00,1241,1195.63,0.5
2118,2020-07-28 16:00:00,1227,1192.3633333333332,0.4
2119,2020-07-28 17:00:00,1155,1105.2833333333333,0.5
2120,2020-07-28 18:00:00,1094,1089.8733333333332,0.3
2121,2020-07-28 19:00:00,1177,1094.3033333333333,0.1
2122,2020-07-28 20:00:00,1340,1211.7966666666666,0.6
2123,2020-07-28 21:00:00,1648,1450.3366666666666,0.4
2124,2020-07-28 22:00:00,1809,1612.6666666666667,0.0
2125,2020-07-28 23:00:00,1994,1706.1244444444444,0.0
2126,2020-07-29 00:00:00,1995,1765.3766666666668,0.0
2127,2020-07-29 01:00:00,1867,1679.56,0.0
2128,2020-07-29 02:00:00,1625,1480.1066666666666,0.0
2129,2020-07-29 03:00:00,1400,1256.7,0.1
2130,2020-07-29 04:00:00,1106,1042.68,0.1
2131,2020-07-29 05:00:00,973,881.25,0.0
2132,2020-07-29 06:00:00,809,742.2477777777779,0.0
2133,2020-07-29 07:00:00,821,795.98,0.2
2134,2020-07-29 08:00:00,951,944.2133333333334,0.0
2135,2020-07-29 09:00:00,1319,1220.2333333333333,0.0
2136,2020-07-29 10:00:00,1653,1530.98,0.0
2137,2020-07-29 11:00:00,1559,1545.4,0.0
2138,2020-07-29 12:00:00,1364,1361.15,0.0
2139,2020-07-29 13:00:00,1239,1296.47,0.0
2140,2020-07-29 14:00:00,1186,1217.8433333333332,0.0
2141,2020-07-29 15:00:00,1178,1190.2633333333333,0.0
2142,2020-07-29 16:00:00,1168,1190.9333333333334,0.0
2143,2020-07-29 17:00:00,1140,1130.0666666666666,0.0
2144,2020-07-29 18:00:00,1079,1089.5833333333333,0.0
2145,2020-07-29 19:00:00,1161,1049.1133333333332,0.0
2146,2020-07-29 20:00:00,1298,1269.0633333333333,0.0
2147,2020-07-29 21:00:00,1535,1486.2533333333333,0.0
2148,2020-07-29 22:00:00,1757,1668.3266666666666,0.0
2149,2020-07-29 23:00:00,1932,1826.66,0.1
2150,2020-07-30 00:00:00,2017,1827.2033333333334,0.0
2151,2020-07-30 01:00:00,1824,1723.1211111111113,0.2
2152,2020-07-30 02:00:00,1617,1476.7266666666667,0.2
2153,2020-07-30 03:00:00,1329,1255.4566666666667,0.4
2154,2020-07-30 04:00:00,1093,1036.14,0.3
2155,2020-07-30 05:00:00,928,879.46,0.2
2156,2020-07-30 06:00:00,874,780.2566666666667,0.3
2157,2020-07-30 07:00:00,899,818.35,0.3
2158,2020-07-30 08:00:00,990,912.5766666666667,0.3
2159,2020-07-30 09:00:00,1275,1308.4066666666668,0.2
2160,2020-07-30 10:00:00,1604,1563.2966666666666,0.0
2161,2020-07-30 11:00:00,1461,1548.23,0.0
2162,2020-07-30 12:00:00,1227,1307.0266666666666,0.2
2163,2020-07-30 13:00:00,1172,1260.4866666666667,0.0
2164,2020-07-30 14:00:00,1186,1156.61,0.1
2165,2020-07-30 15:00:00,1213,1170.15,0.0
2166,2020-07-30 16:00:00,1214,1178.1366666666668,0.1
2167,2020-07-30 17:00:00,1218,1059.54,0.0
2168,2020-07-30 18:00:00,1157,1016.13,0.0
2169,2020-07-30 19:00:00,1152,1080.12,0.1
2170,2020-07-30 20:00:00,1310,1229.0766666666666,0.1
2171,2020-07-30 21:00:00,1557,1494.7666666666667,0.2
2172,2020-07-30 22:00:00,1737,1643.1666666666667,0.1
2173,2020-07-30 23:00:00,1951,1770.1466666666668,0.4
2174,2020-07-31 00:00:00,1979,1813.3533333333332,0.4
2175,2020-07-31 01:00:00,1875,1703.9144444444444,0.5
2176,2020-07-31 02:00:00,1645,1465.3666666666666,1.1
2177,2020-07-31 03:00:00,1357,1233.9066666666668,2.7
2178,2020-07-31 04:00:00,1162,1006.1823333333334,2.5
2179,2020-07-31 05:00:00,938,865.78,1.1
2180,2020-07-31 06:00:00,825,749.58,0.1
2181,2020-07-31 07:00:00,806,790.4833333333333,0.0
2182,2020-07-31 08:00:00,931,879.2366666666667,0.0
2183,2020-07-31 09:00:00,1286,1293.3366666666666,0.0
2184,2020-07-31 10:00:00,1695,1583.4633333333334,0.0
2185,2020-07-31 11:00:00,1585,1514.99,0.0
2186,2020-07-31 12:00:00,1442,1382.36,0.0
2187,2020-07-31 13:00:00,1433,1280.4866666666667,0.0
2188,2020-07-31 14:00:00,1361,1197.5733333333333,0.1
2189,2020-07-31 15:00:00,1351,1239.51,0.0
2190,2020-07-31 16:00:00,1254,1281.2733333333333,0.0
2191,2020-07-31 17:00:00,1171,1210.17,0.0
2192,2020-07-31 18:00:00,1138,1195.9166666666667,0.0
2193,2020-07-31 19:00:00,1128,1140.2866666666666,0.0
2194,2020-07-31 20:00:00,1218,1178.39,0.0
2195,2020-07-31 21:00:00,1503,1391.1133333333332,0.0
2196,2020-07-31 22:00:00,1676,1480.9333333333334,0.0
2197,2020-07-31 23:00:00,1803,1664.401111111111,0.0
2198,2020-08-01 00:00:00,1893,1746.1138095238096,0.0
2199,2020-08-01 01:00:00,1733,1655.375,0.0
2200,2020-08-01 02:00:00,1578,1457.4866666666667,0.0
2201,2020-08-01 03:00:00,1360,1351.29,0.0
2202,2020-08-01 04:00:00,1131,1029.6983333333333,0.0
2203,2020-08-01 05:00:00,955,852.51,0.0
2204,2020-08-01 06:00:00,831,742.52,0.0
2205,2020-08-01 07:00:00,801,790.5133333333333,0.0
2206,2020-08-01 08:00:00,902,927.5966666666667,0.0
2207,2020-08-01 09:00:00,1199,1119.9116666666666,0.0
2208,2020-08-01 10:00:00,1603,1543.0466666666666,0.0
2209,2020-08-01 11:00:00,1759,1518.28,0.0
2210,2020-08-01 12:00:00,1705,1311.0655555555554,0.0
2211,2020-08-01 13:00:00,1616,1270.7166666666667,0.0
2212,2020-08-01 14:00:00,1558,1193.9466666666667,0.0
2213,2020-08-01 15:00:00,1484,1182.6883333333333,0.0
2214,2020-08-01 16:00:00,1444,1167.404722222222,0.0
2215,2020-08-01 17:00:00,1337,1070.5366666666666,0.0
2216,2020-08-01 18:00:00,1255,1022.3966666666666,0.0
2217,2020-08-01 19:00:00,1243,1026.8133333333333,0.0
2218,2020-08-01 20:00:00,1305,1158.4233333333334,0.0
2219,2020-08-01 21:00:00,1520,1340.9333333333334,0.0
2220,2020-08-01 22:00:00,1644,1573.7922222222223,0.0
2221,2020-08-01 23:00:00,1734,1653.4,0.0
2222,2020-08-02 00:00:00,1853,1747.3,0.0
2223,2020-08-02 01:00:00,1782,1665.9312777777777,0.0
2224,2020-08-02 02:00:00,1522,1461.0426666666667,0.0
2225,2020-08-02 03:00:00,1303,1232.64,0.0
2226,2020-08-02 04:00:00,1107,1010.1925,0.0
2227,2020-08-02 05:00:00,912,839.391,0.0
2228,2020-08-02 06:00:00,749,744.9716666666667,0.0
2229,2020-08-02 07:00:00,737,760.71,0.0
2230,2020-08-02 08:00:00,814,1003.8266666666667,0.2
2231,2020-08-02 09:00:00,996,1282.71,0.2
2232,2020-08-02 10:00:00,1341,1591.4766666666667,0.0
2233,2020-08-02 11:00:00,1588,1543.1833333333334,0.0
2234,2020-08-02 12:00:00,1570,1294.2333333333333,0.0
2235,2020-08-02 13:00:00,1561,1187.2,0.0
2236,2020-08-02 14:00:00,1472,1102.0566666666666,0.1
2237,2020-08-02 15:00:00,1466,1100.0933333333332,0.1
2238,2020-08-02 16:00:00,1372,1100.2766666666666,0.1
2239,2020-08-02 17:00:00,1276,1020.1666666666666,0.0
2240,2020-08-02 18:00:00,1211,988.5133333333333,0.1
2241,2020-08-02 19:00:00,1251,1047.68,0.1
2242,2020-08-02 20:00:00,1355,1141.2666666666667,0.0
2243,2020-08-02 21:00:00,1617,1367.8233333333333,0.2
2244,2020-08-02 22:00:00,1760,1609.8594444444445,0.1
2245,2020-08-02 23:00:00,1878,1685.18,0.1
2246,2020-08-03 00:00:00,1912,1792.9866666666667,0.0
2247,2020-08-03 01:00:00,1766,1718.7624444444446,0.1
2248,2020-08-03 02:00:00,1550,1448.163,0.1
2249,2020-08-03 03:00:00,1314,1174.4333333333334,0.3
2250,2020-08-03 04:00:00,1028,1005.67,0.2
2251,2020-08-03 05:00:00,873,859.58,0.3
2252,2020-08-03 06:00:00,753,724.3833333333333,0.1
2253,2020-08-03 07:00:00,752,762.25,0.1
2254,2020-08-03 08:00:00,850,1020.8066666666666,0.0
2255,2020-08-03 09:00:00,1180,1334.69,0.1
2256,2020-08-03 10:00:00,1530,1495.5366666666666,0.0
2257,2020-08-03 11:00:00,1466,1515.6266666666668,0.0
2258,2020-08-03 12:00:00,1316,1215.4866666666667,0.0
2259,2020-08-03 13:00:00,1247,1155.68,0.0
2260,2020-08-03 14:00:00,1188,1084.9544444444443,0.0
2261,2020-08-03 15:00:00,1164,1124.66,0.0
2262,2020-08-03 16:00:00,1141,1076.5633333333333,0.0
2263,2020-08-03 17:00:00,1083,1013.7133333333334,0.0
2264,2020-08-03 18:00:00,1010,992.2366666666667,0.0
2265,2020-08-03 19:00:00,1078,1005.24,0.0
2266,2020-08-03 20:00:00,1200,1142.5608333333334,0.0
2267,2020-08-03 21:00:00,1498,1400.51,0.0
2268,2020-08-03 22:00:00,1732,1583.8433333333332,0.0
2269,2020-08-03 23:00:00,1893,1662.5866666666666,0.0
2270,2020-08-04 00:00:00,1938,1781.1933333333334,0.0
2271,2020-08-04 01:00:00,1806,1718.9427777777778,0.0
2272,2020-08-04 02:00:00,1571,1477.2855555555554,0.0
2273,2020-08-04 03:00:00,1303,1234.86,0.0
2274,2020-08-04 04:00:00,1095,998.535,0.1
2275,2020-08-04 05:00:00,901,832.9266587301588,0.2
2276,2020-08-04 06:00:00,745,723.8958333333334,0.1
2277,2020-08-04 07:00:00,768,775.0833333333334,0.1
2278,2020-08-04 08:00:00,885,1011.1766666666666,0.1
2279,2020-08-04 09:00:00,1213,1217.6766666666667,0.2
2280,2020-08-04 10:00:00,1510,1546.9,0.0
2281,2020-08-04 11:00:00,1459,1544.6766666666667,0.0
2282,2020-08-04 12:00:00,1311,1462.32,0.0
2283,2020-08-04 13:00:00,1259,1225.0966666666666,0.0
2284,2020-08-04 14:00:00,1187,1139.43,0.0
2285,2020-08-04 15:00:00,1189,1174.8033333333333,0.0
2286,2020-08-04 16:00:00,1170,1107.4106349206352,0.0
2287,2020-08-04 17:00:00,1055,1077.5573333333334,0.0
2288,2020-08-04 18:00:00,1040,1008.2433333333333,0.0
2289,2020-08-04 19:00:00,1075,1019.2333333333333,0.0
2290,2020-08-04 20:00:00,1234,1149.9566666666667,0.0
2291,2020-08-04 21:00:00,1473,1423.7366666666667,0.0
2292,2020-08-04 22:00:00,1729,1657.436666666667,0.0
2293,2020-08-04 23:00:00,1850,1735.8066666666666,0.0
2294,2020-08-05 00:00:00,1938,1789.9966666666667,0.0
2295,2020-08-05 01:00:00,1791,1723.873,0.0
2296,2020-08-05 02:00:00,1567,1467.438,0.0
2297,2020-08-05 03:00:00,1289,1189.2466666666667,0.0
2298,2020-08-05 04:00:00,1047,1036.2833333333333,0.0
2299,2020-08-05 05:00:00,901,845.9708333333333,0.0
2300,2020-08-05 06:00:00,773,755.4966666666667,0.0
2301,2020-08-05 07:00:00,754,747.9266666666666,0.0
2302,2020-08-05 08:00:00,835,943.7533333333333,0.0
2303,2020-08-05 09:00:00,1210,1230.1933333333334,0.0
2304,2020-08-05 10:00:00,1572,1581.7233333333334,0.0
2305,2020-08-05 11:00:00,1521,1453.1833333333334,0.0
2306,2020-08-05 12:00:00,1377,1288.11,0.0
2307,2020-08-05 13:00:00,1313,1264.57,0.0
2308,2020-08-05 14:00:00,1186,1143.48,0.0
2309,2020-08-05 15:00:00,1172,1211.1066666666666,0.0
2310,2020-08-05 16:00:00,1127,1163.9415555555556,0.0
2311,2020-08-05 17:00:00,1046,1114.27,0.0
2312,2020-08-05 18:00:00,1054,1006.9666666666667,0.0
2313,2020-08-05 19:00:00,1074,1072.1633333333334,0.0
2314,2020-08-05 20:00:00,1210,1156.3933333333334,0.0
2315,2020-08-05 21:00:00,1478,1413.6333333333334,0.0
2316,2020-08-05 22:00:00,1726,1631.7655555555557,0.0
2317,2020-08-05 23:00:00,1822,1732.2766666666666,0.0
2318,2020-08-06 00:00:00,1878,1835.0333333333333,0.0
2319,2020-08-06 01:00:00,1780,1719.4914444444446,0.0
2320,2020-08-06 02:00:00,1543,1478.726111111111,0.0
2321,2020-08-06 03:00:00,1250,1199.76,0.0
2322,2020-08-06 04:00:00,1072,951.6733333333333,0.0
2323,2020-08-06 05:00:00,876,849.4275,0.0
2324,2020-08-06 06:00:00,767,748.0533333333333,0.0
2325,2020-08-06 07:00:00,739,759.1766666666666,0.0
2326,2020-08-06 08:00:00,877,895.51,0.0
2327,2020-08-06 09:00:00,1279,1186.52,0.0
2328,2020-08-06 10:00:00,1569,1458.9266666666667,0.0
2329,2020-08-06 11:00:00,1505,1484.3833333333334,0.0
2330,2020-08-06 12:00:00,1342,1297.19,0.0
2331,2020-08-06 13:00:00,1312,1207.85,0.0
2332,2020-08-06 14:00:00,1239,1080.55,0.0
2333,2020-08-06 15:00:00,1170,1127.24,0.0
2334,2020-08-06 16:00:00,1188,1167.63,0.0
2335,2020-08-06 17:00:00,1093,1039.8966666666668,0.0
2336,2020-08-06 18:00:00,1043,1009.9466666666667,0.0
2337,2020-08-06 19:00:00,1089,1013.1633333333333,0.0
2338,2020-08-06 20:00:00,1177,1124.49,0.0
2339,2020-08-06 21:00:00,1525,1413.8933333333334,0.0
2340,2020-08-06 22:00:00,1681,1622.6983333333335,0.0
2341,2020-08-06 23:00:00,1792,1717.5066666666667,0.0
2342,2020-08-07 00:00:00,1906,1780.0633333333333,0.0
2343,2020-08-07 01:00:00,1762,1700.1016111111112,0.0
2344,2020-08-07 02:00:00,1503,1455.5946666666669,0.0
2345,2020-08-07 03:00:00,1276,1215.41,0.0
2346,2020-08-07 04:00:00,1079,974.5408333333334,0.0
2347,2020-08-07 05:00:00,878,816.1766666666666,0.0
2348,2020-08-07 06:00:00,772,718.2333333333333,0.0
2349,2020-08-07 07:00:00,764,762.6533333333333,0.0
2350,2020-08-07 08:00:00,878,851.8933333333333,0.0
2351,2020-08-07 09:00:00,1188,1314.74,0.0
2352,2020-08-07 10:00:00,1565,1632.3666666666666,0.0
2353,2020-08-07 11:00:00,1500,1451.9566666666667,0.0
2354,2020-08-07 12:00:00,1336,1305.51,0.0
2355,2020-08-07 13:00:00,1317,1225.8833333333334,0.0
2356,2020-08-07 14:00:00,1234,1122.7766666666666,0.0
2357,2020-08-07 15:00:00,1237,1134.6533333333334,0.0
2358,2020-08-07 16:00:00,1222,1135.2848888888889,0.0
2359,2020-08-07 17:00:00,1135,1047.0933333333332,0.0
2360,2020-08-07 18:00:00,1075,994.83,0.0
2361,2020-08-07 19:00:00,1086,1028.0366666666666,0.0
2362,2020-08-07 20:00:00,1219,1170.3366666666666,0.0
2363,2020-08-07 21:00:00,1419,1410.8033333333333,0.0
2364,2020-08-07 22:00:00,1581,1690.7150000000004,0.0
2365,2020-08-07 23:00:00,1711,1741.5966666666666,0.0
2366,2020-08-08 00:00:00,1794,1837.59,0.0
2367,2020-08-08 01:00:00,1717,1710.0752222222222,0.0
2368,2020-08-08 02:00:00,1502,1489.835,0.0
2369,2020-08-08 03:00:00,1282,1199.98,0.1
2370,2020-08-08 04:00:00,1073,992.4466666666667,0.0
2371,2020-08-08 05:00:00,863,843.3366666666667,0.0
2372,2020-08-08 06:00:00,770,741.5483333333333,0.0
2373,2020-08-08 07:00:00,734,793.7833333333333,0.0
2374,2020-08-08 08:00:00,802,911.5936666666665,0.0
2375,2020-08-08 09:00:00,972,1259.2008333333333,0.0
2376,2020-08-08 10:00:00,1405,1599.802777777778,0.0
2377,2020-08-08 11:00:00,1509,1455.8577777777778,0.0
2378,2020-08-08 12:00:00,1492,1304.0255555555555,0.0
2379,2020-08-08 13:00:00,1438,1262.3066666666666,0.0
2380,2020-08-08 14:00:00,1391,1185.36,0.0
2381,2020-08-08 15:00:00,1363,1224.5466666666666,0.0
2382,2020-08-08 16:00:00,1338,1167.2833333333333,0.0
2383,2020-08-08 17:00:00,1246,1086.9940000000001,0.0
2384,2020-08-08 18:00:00,1150,1001.79,0.0
2385,2020-08-08 19:00:00,1177,1005.6333333333333,0.0
2386,2020-08-08 20:00:00,1274,1172.4458333333334,0.0
2387,2020-08-08 21:00:00,1503,1415.2966666666666,0.0
2388,2020-08-08 22:00:00,1613,1682.0062777777782,0.0
2389,2020-08-08 23:00:00,1706,1738.56,0.0
2390,2020-08-09 00:00:00,1746,1859.3933333333334,0.0
2391,2020-08-09 01:00:00,1652,1715.1329285714285,0.0
2392,2020-08-09 02:00:00,1471,1472.8033333333333,0.0
2393,2020-08-09 03:00:00,1289,1181.22,0.0
2394,2020-08-09 04:00:00,1088,975.9733333333334,0.0
2395,2020-08-09 05:00:00,855,833.8866666666667,0.0
2396,2020-08-09 06:00:00,731,736.2683333333333,0.0
2397,2020-08-09 07:00:00,691,781.4966666666667,0.0
2398,2020-08-09 08:00:00,754,955.4633333333334,0.0
2399,2020-08-09 09:00:00,956,1244.8658333333333,0.0
2400,2020-08-09 10:00:00,1284,1549.193888888889,0.0
2401,2020-08-09 11:00:00,1518,1471.1744444444444,0.0
2402,2020-08-09 12:00:00,1433,1333.64,0.0
2403,2020-08-09 13:00:00,1408,1243.9033333333334,0.0
2404,2020-08-09 14:00:00,1369,1217.1866666666667,0.0
2405,2020-08-09 15:00:00,1333,1154.8433333333332,0.0
2406,2020-08-09 16:00:00,1324,1144.45,0.0
2407,2020-08-09 17:00:00,1227,1071.0016666666668,0.0
2408,2020-08-09 18:00:00,1144,965.7933333333333,0.0
2409,2020-08-09 19:00:00,1138,992.07,0.0
2410,2020-08-09 20:00:00,1289,1135.765277777778,0.0
2411,2020-08-09 21:00:00,1479,1404.7266666666667,0.0
2412,2020-08-09 22:00:00,1596,1591.630277777778,0.0
2413,2020-08-09 23:00:00,1709,1751.31,0.0
2414,2020-08-10 00:00:00,1734,1783.8366666666666,0.0
2415,2020-08-10 01:00:00,1664,1678.274984126984,0.0
2416,2020-08-10 02:00:00,1434,1433.9578888888889,0.0
2417,2020-08-10 03:00:00,1251,1186.6033333333332,0.0
2418,2020-08-10 04:00:00,1051,1008.5266666666666,0.0
2419,2020-08-10 05:00:00,839,835.7605555555555,0.0
2420,2020-08-10 06:00:00,720,742.5266666666666,0.0
2421,2020-08-10 07:00:00,714,775.97,0.0
2422,2020-08-10 08:00:00,770,914.5133333333333,0.0
2423,2020-08-10 09:00:00,986,1233.86,0.0
2424,2020-08-10 10:00:00,1362,1582.0683333333334,0.0
2425,2020-08-10 11:00:00,1512,1453.72,0.0
2426,2020-08-10 12:00:00,1453,1242.2033333333334,0.0
2427,2020-08-10 13:00:00,1385,1236.3333333333333,0.0
2428,2020-08-10 14:00:00,1317,1164.6033333333332,0.0
2429,2020-08-10 15:00:00,1337,1157.5633333333333,0.0
2430,2020-08-10 16:00:00,1286,1107.2322777777779,0.0
2431,2020-08-10 17:00:00,1198,1072.2233333333334,0.0
2432,2020-08-10 18:00:00,1150,1005.8933333333333,0.0
2433,2020-08-10 19:00:00,1143,985.9033333333333,0.0
2434,2020-08-10 20:00:00,1276,1142.160222222222,0.0
2435,2020-08-10 21:00:00,1524,1371.98,0.0
2436,2020-08-10 22:00:00,1671,1583.8658333333333,0.1
2437,2020-08-10 23:00:00,1805,1694.3433333333332,0.1
2438,2020-08-11 00:00:00,1787,1770.3366666666666,0.0
2439,2020-08-11 01:00:00,1695,1610.318888888889,0.0
2440,2020-08-11 02:00:00,1466,1401.9216666666666,0.0
2441,2020-08-11 03:00:00,1276,1205.9733333333334,0.0
2442,2020-08-11 04:00:00,1008,1007.2566666666667,0.0
2443,2020-08-11 05:00:00,832,837.9077777777778,0.1
2444,2020-08-11 06:00:00,721,755.1666666666666,0.0
2445,2020-08-11 07:00:00,705,778.0766666666667,0.0
2446,2020-08-11 08:00:00,801,936.73,0.0
2447,2020-08-11 09:00:00,1067,1248.56,0.0
2448,2020-08-11 10:00:00,1422,1534.3833333333334,0.0
2449,2020-08-11 11:00:00,1389,1526.4333333333334,0.0
2450,2020-08-11 12:00:00,1309,1271.4266666666667,0.0
2451,2020-08-11 13:00:00,1275,1196.3366666666666,0.0
2452,2020-08-11 14:00:00,1198,1135.6266666666668,0.0
2453,2020-08-11 15:00:00,1228,1192.1866666666667,0.0
2454,2020-08-11 16:00:00,1203,1116.1343888888891,0.0
2455,2020-08-11 17:00:00,1138,1074.9723333333334,0.0
2456,2020-08-11 18:00:00,1061,1008.0266666666666,0.1
2457,2020-08-11 19:00:00,1092,975.8966666666666,0.2
2458,2020-08-11 20:00:00,1245,1161.583611111111,0.0
2459,2020-08-11 21:00:00,1470,1463.8133333333333,0.0
2460,2020-08-11 22:00:00,1633,1629.65,0.0
2461,2020-08-11 23:00:00,1805,1794.7666666666667,0.0
2462,2020-08-12 00:00:00,1838,1738.97,0.0
2463,2020-08-12 01:00:00,1676,1663.8733333333332,0.0
2464,2020-08-12 02:00:00,1457,1429.6960555555554,0.0
2465,2020-08-12 03:00:00,1214,1184.5933333333332,0.0
2466,2020-08-12 04:00:00,1001,1021.94,0.0
2467,2020-08-12 05:00:00,827,827.03,0.0
2468,2020-08-12 06:00:00,703,733.385,0.0
2469,2020-08-12 07:00:00,717,740.68,0.0
2470,2020-08-12 08:00:00,798,944.8566666666667,0.0
2471,2020-08-12 09:00:00,1071,1136.0033333333333,0.0
2472,2020-08-12 10:00:00,1427,1536.7939444444446,0.0
2473,2020-08-12 11:00:00,1458,1495.61,0.0
