,Žl“úŽsŽs,0
2410,224,231.36666666666667
2411,290,279.384
2412,326,322.32
2413,347,327.27666666666664
2414,313,319.43666666666667
2415,261,259.8835
2416,199,218.4525
2417,148,156.33965079365075
2418,131,99.38933333333333
2419,94,71.06461111111113
2420,83,76.35428571428571
2421,95,81.73870634920634
2422,166,222.12
2423,255,344.7911111111111
2424,330,365.61333333333334
2425,344,285.46666666666664
2426,289,273.3566666666667
2427,246,236.54666666666665
2428,218,178.32666666666665
2429,192,147.24333333333334
2430,190,189.43233333333333
2431,157,184.6785
2432,178,146.1588888888889
2433,191,158.53066666666666
2434,230,216.27666666666667
2435,302,274.175
2436,339,237.29333333333332
2437,360,283.33
2438,342,307.98333333333335
2439,265,263.2
2440,199,210.78166666666667
2441,152,123.98742857142857
2442,105,102.00249999999998
2443,88,71.06805555555557
2444,75,72.84861904761902
2445,109,122.88183333333335
2446,195,228.84
2447,294,312.5929761904761
2448,339,324.8
2449,300,277.99333333333334
2450,252,283.75666666666666
2451,206,220.27666666666667
2452,183,190.2902777777778
2453,182,143.38333333333333
2454,173,176.959
2455,145,172.35850000000002
2456,151,141.8705555555555
2457,183,172.4012222222222
2458,242,220.44333333333333
2459,314,275.413
2460,344,327.8255555555555
2461,373,335.1566666666667
2462,318,340.02666666666664
2463,264,261.0851666666667
2464,204,216.82888888888888
2465,148,124.28
2466,113,98.62377777777778
2467,81,67.83
2468,79,40.91
2469,120,118.49038095238097
2470,182,228.4513888888889
2471,301,297.44
2472,357,341.7266666666667
2473,298,319.8066666666667
2474,256,229.16758730158728
2475,210,212.2735555555555
2476,198,191.17065873015875
2477,189,169.28916666666666
2478,153,149.77666666666667
2479,167,146.83
2480,153,297.4936666666667
2481,200,165.02333333333334
2482,260,214.05666666666667
2483,302,260.3066666666667
2484,325,295.31333333333333
2485,364,332.24333333333334
2486,324,325.625
2487,257,273.32
2488,204,213.1443412698413
2489,144,150.75666666666666
2490,120,104.22266666666667
2491,87,88.93
2492,83,74.57
2493,123,125.09646825396824
2494,172,226.1803888888889
2495,304,294.18666666666667
2496,333,576.05
2497,303,443.6533333333333
2498,281,280.89666666666665
2499,215,198.20499999999998
2500,183,156.3454444444444
2501,199,167.48666666666668
2502,218,150.91333333333333
2503,164,152.9
2504,162,152.54333333333332
2505,180,164.93333333333334
2506,235,210.13333333333333
2507,277,259.61333333333334
2508,333,292.81
2509,346,342.76666666666665
2510,334,322.5
2511,283,276.7857380952381
2512,204,215.08555555555554
2513,150,154.02666666666667
2514,114,98.048
2515,87,79.62127777777779
2516,77,86.9
2517,122,72.06337301587301
2518,165,245.44833333333332
2519,278,277.31
2520,337,498.45666666666665
2521,335,293.5133333333333
2522,300,283.75666666666666
2523,232,190.89722222222224
2524,197,182.02
2525,175,159.55333333333334
2526,171,149.19666666666666
2527,157,146.34666666666666
2528,154,227.77466666666666
2529,184,173.40333333333334
2530,222,222.68833333333333
2531,275,278.2266666666667
2532,312,252.38333333333333
2533,349,338.0733333333333
2534,298,315.75666666666666
2535,268,267.9625
2536,218,216.82888888888888
2537,163,139.00316666666666
2538,115,98.88766666666666
2539,92,72.15761111111114
2540,78,69.05761904761904
2541,103,117.75080158730158
2542,160,220.98
2543,248,333.2366666666667
2544,327,276.1533333333333
2545,328,293.41333333333336
2546,292,232.8772222222222
2547,266,211.01573015873018
2548,205,172.87666666666667
2549,177,152.49333333333334
2550,166,157.4
2551,164,150.62333333333333
2552,156,145.06333333333333
2553,164,193.48
2554,222,225.35666666666665
2555,259,262.0966666666667
2556,301,301.37
2557,331,338.0366666666667
2558,303,325.7808333333333
2559,256,270.55
2560,215,212.85617460317462
2561,173,128.61333333333334
2562,112,99.35044444444443
2563,92,70.36666666666666
2564,76,71.02666666666667
2565,91,121.52910317460315
2566,135,189.52083333333334
2567,228,359.3411111111111
2568,321,335.5833333333333
2569,323,277.11283333333336
2570,311,232.24877777777783
2571,253,184.26533333333336
2572,215,178.3997222222222
2573,185,165.74
2574,176,156.70666666666668
2575,162,154.47
2576,163,151.16666666666666
2577,188,157.56
2578,237,225.21333333333334
2579,290,260.94
2580,346,296.87333333333333
2581,369,342.76666666666665
2582,330,319.7366666666667
2583,266,278.97438888888894
2584,206,211.71428571428572
2585,151,157.89399999999998
2586,100,43.013333333333335
2587,82,83.87044444444447
2588,69,112.42131746031747
2589,93,118.275
2590,208,217.45666666666668
2591,323,295.06
2592,343,344.25
2593,283,298.69666666666666
2594,237,223.2561111111111
2595,185,181.06
2596,167,175.60333333333332
2597,152,146.22333333333333
2598,146,147.13333333333333
2599,150,141.11666666666667
2600,131,154.66
2601,171,168.3
2602,236,229.06666666666666
2603,299,266.3233333333333
2604,351,303.98
2605,371,334.5
2606,333,317.36333333333334
2607,273,272.2069444444445
2608,192,201.91
2609,146,141.26
2610,101,103.791
2611,79,89.48
2612,76,76.25
2613,112,117.41
2614,197,191.46083333333334
2615,326,333.56
2616,347,363.80333333333334
2617,299,280.0566666666667
2618,216,238.28333333333333
2619,189,227.43
2620,147,209.05333333333334
2621,147,171.46083333333334
2622,148,150.43
2623,154,148.93666666666667
2624,136,143.79777777777775
2625,176,168.72666666666666
2626,226,222.78333333333333
2627,301,258.26
2628,354,311.36355555555554
2629,373,348.06578571428577
2630,343,322.4613888888889
2631,273,276.9302777777778
2632,200,216.18388888888887
2633,149,160.0448888888889
2634,111,42.998333333333335
2635,83,32.99333333333333
2636,81,80.74
2637,110,88.52605555555556
2638,192,207.10083333333333
2639,321,325.38
2640,350,357.51666666666665
2641,283,297.44666666666666
2642,221,502.05
2643,197,207.26555555555555
2644,176,115.8296111111111
2645,145,143.22333333333333
2646,162,174.76700000000002
2647,139,169.9625
2648,136,125.29555555555557
2649,170,176.1398095238095
2650,230,225.56666666666666
2651,326,280.655
2652,361,288.94
2653,375,316.97333333333336
2654,326,322.14666666666665
2655,264,268.271
2656,196,210.7288888888889
2657,152,143.80165079365077
2658,115,99.38933333333333
2659,81,71.77761111111113
2660,81,69.08095238095238
2661,106,119.15396825396824
2662,217,214.64333333333335
2663,335,279.7402777777778
2664,357,359.35
2665,276,266.04
2666,249,263.0733333333333
2667,199,200.74
2668,158,176.86
2669,158,106.3
2670,168,268.43566666666663
2671,147,171.7766111111111
2672,130,137.06705555555556
2673,176,173.68733333333333
2674,242,222.725
2675,309,282.0733333333333
2676,352,296.66
2677,365,307.6879166666667
2678,335,322.1121666666667
2679,281,262.9788888888889
2680,206,207.30444444444444
2681,165,141.93316666666666
2682,108,99.38933333333333
2683,81,71.06805555555557
2684,77,69.32428571428571
2685,102,124.53833333333333
2686,216,228.84
2687,327,316.95342063492063
2688,350,370.47333333333336
2689,287,280.68333333333334
2690,263,219.73
2691,192,206.83833333333334
2692,176,165.06333333333333
2693,160,158.70666666666668
2694,151,153.13666666666666
2695,154,140.33
2696,149,108.8637777777778
2697,179,180.57914285714287
2698,225,239.81466666666665
2699,293,333.50733333333335
2700,331,301.96
2701,336,339.0566666666667
2702,312,307.1933333333333
2703,255,259.8835
2704,197,221.26916666666668
2705,159,143.80165079365077
2706,116,99.38933333333333
2707,99,70.47461111111113
2708,96,69.32428571428571
2709,92,126.30766666666668
2710,156,215.39666666666668
2711,270,299.443865079365
2712,342,365.54
2713,319,320.70777777777784
2714,267,228.21666666666667
2715,244,196.4788888888889
2716,217,179.59377777777775
2717,178,2282.6441666666665
2718,169,179.19366666666667
2719,161,137.08388888888888
2720,166,168.80206349206352
2721,184,197.51
2722,236,281.1455555555555
2723,283,340.08933333333334
2724,307,313.7416666666667
2725,317,328.44994444444444
2726,297,332.1
2727,251,269.5425
2728,197,199.58949999999996
2729,165,157.89399999999998
2730,121,98.36033333333334
2731,93,83.87044444444447
2732,81,94.04204761904762
2733,89,125.19333333333333
2734,139,286.99666666666667
2735,210,299.92973015873014
2736,292,352.39566666666667
2737,317,323.98
2738,290,266.98083333333335
2739,246,189.4402777777778
2740,216,168.85740476190475
2741,186,159.44244444444445
2742,168,154.00866666666667
2743,160,135.35033333333334
2744,153,142.11666666666667
2745,174,171.52683333333334
2746,232,215.8443333333333
2747,318,270.96
2748,353,329.425
2749,361,365.88330952380954
2750,329,344.3666666666667
2751,265,284.2866666666667
2752,203,232.50422222222227
2753,145,179.60022222222221
2754,106,104.95811111111111
2755,78,82.52733333333335
2756,70,96.50333333333333
2757,102,121.49333333333334
2758,200,754.8977777777777
2759,341,322.6533333333333
2760,371,344.9166666666667
2761,297,297.3588888888889
2762,204,245.70333333333335
2763,187,194.59
2764,171,177.83666666666667
2765,154,176.83333333333334
2766,164,152.22333333333333
2767,151,145.32
2768,141,149.03
2769,173,172.58599999999998
2770,224,209.77333333333334
2771,307,264.5233333333333
2772,368,317.96666666666664
2773,390,324.02666666666664
2774,335,324.44666666666666
2775,278,281.5057777777777
2776,208,214.1288888888889
2777,145,154.444
2778,109,97.96566666666666
2779,80,71.2442777777778
2780,87,86.16050793650794
2781,99,117.66366666666666
2782,214,200.8672222222222
2783,337,349.6566666666667
2784,347,369.02633333333335
2785,293,329.90683333333334
2786,222,251.17
2787,174,213.30138888888888
2788,160,170.40555555555554
2789,156,184.8112222222222
2790,166,154.10566666666668
2791,166,147.67816666666667
2792,147,111.64944444444443
2793,164,184.05
2794,249,220.76666666666668
2795,323,260.6066666666667
2796,363,304.07666666666665
2797,382,352.6383333333333
2798,336,320.42
2799,268,274.81111111111113
2800,201,213.61161111111116
2801,156,135.23666666666668
2802,111,99.01599999999999
2803,91,70.79333333333335
2804,77,86.9
2805,110,121.38111111111112
2806,198,221.5044523809524
2807,346,333.46
2808,354,368.6
2809,285,297.4101666666667
2810,214,238.41333333333333
2811,173,207.97
2812,161,196.77666666666667
2813,150,204.705
2814,149,157.43666666666667
2815,158,143.26666666666668
2816,152,144.12666666666667
2817,184,179.76333333333332
2818,253,206.47
2819,310,170.80166666666668
2820,359,330.66
2821,375,347.8088888888889
2822,329,297.2266666666667
2823,267,330.07466666666664
2824,209,257.2252777777778
2825,151,202.43333333333334
2826,113,122.58666666666667
2827,90,70.38666666666667
2828,109,80.59333333333333
2829,106,105.14605555555556
2830,201,200.66722222222222
2831,350,353.77444444444444
2832,334,286.31
2833,259,283.79
2834,194,259.48
2835,195,210.0442222222222
2836,166,197.66666666666666
2837,150,178.89200000000002
2838,158,208.441
2839,148,136.72355555555555
2840,154,133.89105555555554
2841,178,175.6851111111111
2842,242,223.97161904761907
2843,297,284.94083333333333
2844,361,332.56533333333334
2845,377,363.82499999999993
2846,338,309.0966666666667
2847,275,319.42883333333333
2848,201,251.80472222222218
2849,153,224.88
2850,108,126.686
2851,98,97.45
2852,83,84.11333333333333
2853,98,68.20092857142856
2854,200,200.8672222222222
2855,353,278.7841666666667
2856,358,270.28
2857,270,279.12666666666667
2858,231,259.48
2859,187,224.20333333333335
2860,170,197.57222222222225
2861,154,175.49144444444448
2862,163,155.39444444444445
2863,160,143.9911111111111
2864,146,134.01355555555554
2865,182,173.05922222222222
2866,234,172.65194444444444
2867,291,265.7726666666667
2868,319,310.47083333333336
2869,348,345.6066666666667
2870,327,324.2733333333333
2871,265,266.1817222222222
2872,207,216.91511111111112
2873,161,159.47483333333332
2874,119,97.96566666666666
2875,97,70.4412777777778
2876,80,101.98225396825399
2877,85,116.485
2878,157,218.50166666666667
2879,279,299.096365079365
2880,344,360.8976666666667
2881,349,485.50800000000015
2882,305,280.89666666666665
2883,240,195.4597222222222
2884,234,158.2759523809524
2885,193,145.80666666666667
2886,177,175.93033333333335
2887,157,173.62183333333334
2888,169,135.485
2889,179,159.60733333333332
2890,228,205.03133333333335
2891,279,279.89966666666663
2892,309,312.68333333333334
2893,331,325.15
2894,317,307.1933333333333
2895,263,261.0851666666667
2896,198,230.43333333333334
2897,153,140.21165079365076
2898,112,98.88766666666666
2899,85,69.73333333333335
2900,79,51.36666666666667
2901,95,80.16870634920635
2902,132,533.6594444444445
2903,233,345.4610873015873
2904,339,376.87
2905,335,286.1166666666667
2906,299,245.76333333333332
2907,248,226.15
2908,210,201.85333333333332
2909,191,109.58
2910,171,268.399
2911,156,205.14516666666668
2912,152,165.30161111111113
2913,180,175.6567619047619
2914,235,228.14611111111114
2915,310,321.2406507936508
2916,330,273.0513888888889
2917,371,255.96
2918,330,330.63
2919,248,283.14294444444454
2920,196,236.55694444444447
2921,147,159.37417460317457
2922,109,97.96566666666666
2923,78,71.76761111111114
2924,72,98.3131746031746
2925,88,117.72166666666666
2926,208,264.1816666666667
2927,339,310.6448095238095
2928,369,380.01666666666665
2929,278,285.46666666666664
2930,229,222.52666666666667
2931,198,230.38666666666666
2932,166,204.13
2933,148,107.1
2934,176,175.0536666666667
2935,141,171.2225
2936,131,139.62666666666664
2937,172,168.82688888888887
2938,240,219.13799999999998
2939,304,276.24033333333335
2940,355,312.2722222222222
2941,394,252.97
2942,333,301.12333333333333
2943,277,282.5258333333333
2944,201,242.085
2945,147,191.48
2946,101,123.68166666666667
2947,79,88.26905555555557
2948,60,85.61666666666666
2949,170,120.415
2950,593,177.43222222222224
2951,506,285.10750793650783
2952,414,356.35066666666665
2953,341,317.1066666666667
2954,280,264.92
2955,239,247.27333333333334
2956,221,197.61916666666667
2957,194,176.0627777777778
2958,188,123.74666666666667
2959,158,145.8175
2960,160,148.41
2961,213,175.33
2962,257,223.48399999999998
2963,336,267.00333333333333
2964,395,317.17
2965,408,344.5466666666667
2966,352,333.2275
2967,277,271.6433333333333
2968,211,204.0711111111111
2969,155,125.97
2970,119,103.951
2971,89,80.83666666666667
2972,78,77.19666666666667
2973,111,106.50066666666667
2974,207,219.44500793650795
2975,354,239.72
2976,385,369.16
2977,289,286.53333333333336
2978,219,273.42
2979,190,196.23666666666662
2980,175,196.44
2981,150,173.28185714285718
2982,185,159.05777777777777
2983,152,139.9722222222222
2984,142,143.63551190476184
2985,189,167.19211111111113
2986,248,223.59324603174605
2987,315,288.6623333333333
2988,358,343.09233333333333
2989,417,365.2
2990,376,305.93666666666667
2991,300,316.6916666666667
2992,216,249.64361111111114
2993,160,211.03666666666666
2994,109,122.58666666666667
2995,91,76.99666666666667
2996,74,90.91
2997,121,128.98666666666668
2998,204,193.26666666666668
2999,329,295.02666666666664
3000,346,287.9166666666667
3001,266,384.9887777777778
3002,213,228.53666666666666
3003,173,203.24244444444443
3004,168,174.80333333333334
3005,168,181.475
3006,147,2360.4108730158728
3007,150,144.65833333333336
3008,147,151.84
3009,190,177.20342857142856
3010,247,141.86611111111108
3011,322,329.9735555555555
3012,354,367.3006666666667
3013,383,349.0316666666667
3014,352,306.1933333333333
3015,272,267.4866666666667
3016,209,219.55638888888896
3017,148,192.72415079365078
3018,111,124.23766666666667
3019,84,83.74594444444448
3020,81,99.87095238095237
3021,110,124.78611111111113
3022,197,219.84666666666666
3023,325,301.7486746031746
3024,364,294.11333333333334
3025,530,323.99666666666667
3026,743,227.59666666666666
3027,518,193.62777777777777
3028,353,171.40055555555557
3029,271,189.1358888888889
3030,223,188.84333333333333
3031,217,146.3361111111111
3032,200,155.51333333333332
3033,238,161.07266666666666
3034,276,222.79833333333335
3035,325,278.9548888888889
3036,363,297.8125555555555
3037,375,344.32686507936506
3038,345,328.78333333333336
3039,282,272.4525
3040,222,231.16666666666666
3041,174,153.46507936507936
3042,140,112.95
3043,108,102.33642857142857
3044,95,92.02
3045,122,153.86
3046,184,143.76644444444443
3047,326,341.97
3048,391,380.22
3049,378,286.49666666666667
3050,339,237.6674603174603
3051,256,192.1
3052,222,178.56333333333333
3053,194,149.02
3054,178,271.0023333333333
3055,183,143.64816666666667
3056,166,147.96666666666667
3057,186,161.13288888888889
3058,236,230.65916666666666
3059,277,301.16333333333336
3060,313,323.72444444444443
3061,342,324.0191111111111
3062,315,332.9866666666667
3063,277,269.0858333333333
3064,245,224.99406349206353
3065,170,180.18333333333334
3066,145,190.93666666666667
3067,119,101.6
3068,103,83.03333333333333
3069,106,114.60244444444446
3070,156,225.78416666666672
3071,226,321.84166666666664
3072,321,352.39566666666667
3073,313,306.48
3074,269,254.25666666666666
3075,235,226.42333333333335
3076,215,184.10166666666666
3077,199,168.02083333333334
3078,174,154.01
3079,169,148.62333333333333
3080,257,169.28666666666666
3081,320,185.76555555555555
3082,350,417.70666666666665
3083,392,324.1333333333333
3084,444,326.0483333333333
3085,681,400.02206349206347
3086,1067,301.26
3087,1022,324.24
3088,621,260.51666666666665
3089,449,200.27
3090,349,172.26888888888888
3091,283,123.52711111111111
3092,388,86.91666666666667
3093,481,162.56844444444445
3094,565,184.12416666666667
3095,590,330.4166666666667
3096,514,287.015
3097,364,287.3333333333333
3098,295,288.05333333333334
3099,277,249.53
3100,258,203.76333333333332
3101,246,181.87305555555557
3102,285,150.45
3103,225,162.4861111111111
3104,237,142.06166666666667
3105,311,185.65005555555555
3106,406,212.8133333333333
3107,476,179.01333333333332
3108,532,306.0933333333333
3109,471,328.8066666666667
3110,389,322.9741666666667
3111,315,268.14
3112,259,205.03055555555554
3113,179,145.696
3114,137,94.95666666666666
3115,117,88.45666666666666
3116,122,88.18333333333334
3117,162,131.66305555555556
3118,303,237.9797222222222
3119,412,165.11
3120,401,349.6066666666667
3121,328,305.30666666666673
3122,268,307.47333333333336
3123,224,188.15822222222218
3124,193,177.14416666666668
3125,183,84.69388888888889
3126,202,188.84333333333333
3127,157,68.22777777777777
3128,162,150.295
3129,201,183.0184444444444
3130,273,223.50916666666666
3131,333,295.81166666666667
3132,382,282.1652222222221
3133,409,324.64085714285716
3134,344,337.34
3135,289,288.45
3136,222,213.674
3137,184,165.90666666666667
3138,127,109.59333333333333
3139,95,103.80372222222222
3140,91,94.88428571428571
3141,115,122.33333333333333
3142,208,750.681111111111
3143,348,268.19861904761893
3144,379,326.0933333333333
3145,285,298.7033333333333
3146,234,252.31166666666667
3147,197,223.58222222222224
3148,175,175.67638888888885
3149,182,126.46622222222223
3150,162,209.48666666666668
3151,181,230.03333333333333
3152,172,262.58
3153,224,191.23
3154,260,215.21333333333334
3155,320,295.25333333333333
3156,399,358.4922222222222
3157,385,153.9
3158,355,313.62
3159,289,362.6191666666667
3160,214,270.66888888888883
3161,166,198.31333333333333
3162,114,194.53666666666666
3163,114,101.41
3164,91,82.74666666666667
3165,117,132.11
3166,218,166.3028888888889
3167,339,274.97
3168,357,308.36333333333334
3169,281,293.17333333333335
3170,245,208.10666666666665
3171,194,220.52
3172,174,180.92666666666668
3173,194,180.21944444444446
3174,170,182.41383333333334
3175,161,153.45333333333335
3176,155,144.22305555555556
3177,204,165.59666666666666
3178,265,231.6
3179,326,276.39666666666665
3180,370,293.9751111111111
3181,382,324.5835
3182,360,301.66055555555556
3183,291,319.36333333333334
3184,219,249.60095238095238
3185,174,176.205
3186,119,190.04
3187,95,97.66833333333334
3188,85,93.86333333333333
3189,110,127.89333333333333
3190,225,177.22025
3191,353,322.9633333333333
3192,382,269.07666666666665
3193,291,325.98
3194,221,230.33
3195,189,185.89666666666668
3196,180,179.9
3197,181,185.502
3198,160,153.04416666666665
3199,146,145.3838888888889
3200,153,155.21166666666664
3201,187,169.38833333333332
3202,244,226.90333333333334
3203,301,284.7891666666667
3204,403,293.37566666666663
3205,782,326.6919642857143
3206,928,314.69666666666666
3207,700,281.3
3208,441,253.46761904761902
3209,351,173.15166666666667
3210,328,142.98
3211,332,97.73
3212,275,97.39333333333333
3213,302,114.32955555555556
3214,417,204.46022222222223
3215,510,296.92466666666667
3216,539,332.5455555555555
3217,472,288.9633333333333
3218,378,238.23666666666668
3219,301,211.67333333333335
3220,282,188.4561111111111
3221,244,182.96144444444442
3222,225,121.21
3223,219,153.6075
3224,218,151.77833333333334
3225,223,178.39872222222226
3226,283,201.8275
3227,340,282.85333333333335
3228,354,323.56666666666666
3229,364,329.22184126984126
3230,336,328.06
3231,279,274.3525
3232,231,246.4542857142857
3233,207,176.93333333333334
3234,146,107.49166666666666
3235,114,107.11488888888888
3236,106,110.53
3237,119,101.68333333333334
3238,176,179.54127777777776
3239,239,319.0966666666667
3240,309,267.48
3241,318,291.67333333333335
3242,286,252.37333333333333
3243,268,199.7433333333333
3244,228,173.41333333333333
3245,211,173.177
3246,191,172.42333333333335
3247,182,130.58
3248,190,136.7
3249,227,192.25888888888892
3250,266,225.06666666666666
3251,328,275.36333333333334
3252,388,287.0
3253,383,348.53
3254,344,340.7866666666667
3255,296,259.4266666666667
3256,220,216.48666666666668
3257,160,152.94666666666666
3258,115,110.65333333333334
3259,91,87.54333333333334
3260,86,79.2
3261,129,122.2
3262,226,203.08266666666668
3263,384,303.44949999999994
3264,418,325.4716666666667
3265,319,275.88
3266,237,212.29
3267,221,175.47333333333333
3268,186,156.77666666666667
3269,170,156.68666666666667
3270,165,156.92
3271,140,144.82
3272,153,145.34666666666666
3273,198,153.42333333333335
3274,244,201.32
3275,318,237.75666666666666
3276,369,295.94
3277,387,325.4866666666667
3278,365,323.6933333333333
3279,304,276.07666666666665
3280,223,204.74666666666667
3281,163,147.12666666666667
3282,108,113.92666666666666
3283,93,93.29666666666667
3284,90,90.1
3285,121,82.55133333333332
3286,234,229.22
3287,371,332.1066666666667
3288,392,336.4483333333333
3289,316,275.7033333333333
3290,243,209.10688888888888
3291,186,176.11666666666667
3292,174,161.96166666666667
3293,172,159.72333333333333
3294,158,142.55
3295,158,141.47333333333333
3296,141,135.71666666666667
3297,175,157.27333333333334
3298,234,200.36
3299,318,267.59
3300,373,301.50666666666666
3301,392,334.79
3302,344,329.00666666666666
3303,288,271.38666666666666
3304,218,212.67222222222225
3305,162,168.47333333333333
3306,115,111.39833333333333
3307,90,87.99666666666667
3308,85,124.92
3309,123,106.38666666666667
3310,195,178.7906666666667
3311,334,326.0733333333333
3312,367,338.8637222222221
3313,276,258.74
3314,230,228.63
3315,182,195.73
3316,180,156.49
3317,173,167.81
3318,159,261.7783333333333
3319,162,145.08666666666667
3320,142,135.64166666666668
3321,174,175.86666666666667
3322,247,197.71416666666667
3323,314,282.28333333333336
3324,364,273.4977777777778
3325,387,317.18666666666667
3326,354,417.52666666666664
3327,292,272.4066666666667
3328,209,211.15333333333334
3329,157,165.22916666666666
3330,115,119.08666666666667
3331,83,103.8711111111111
3332,86,82.07666666666667
3333,106,127.62
3334,217,191.20166666666665
3335,330,329.85
3336,347,339.21200000000005
3337,265,316.26
3338,223,222.53416666666666
3339,197,189.52444444444444
3340,168,181.44333333333333
3341,153,186.71727777777778
3342,162,169.33733333333333
3343,159,167.60333333333332
3344,151,269.7033333333333
3345,202,207.18333333333334
3346,250,267.31875
3347,307,287.81138888888887
3348,366,311.16266666666667
3349,392,324.64085714285716
3350,362,339.75333333333333
3351,281,274.3525
3352,213,211.02804761904758
3353,154,155.0030238095238
3354,112,113.98
3355,87,107.19756349206348
3356,83,86.76761904761905
3357,125,111.8048888888889
3358,198,223.31416666666667
3359,341,398.69
3360,378,353.85
3361,284,294.50333333333333
3362,226,229.89
3363,185,204.40333333333334
3364,181,180.33405555555552
3365,157,165.55311111111106
3366,148,154.83333333333334
3367,148,166.7887777777778
3368,139,156.28666666666666
3369,200,158.07666666666665
3370,236,222.29666666666665
3371,289,247.12
3372,318,308.86333333333334
3373,352,345.5933333333333
3374,341,331.4066666666667
3375,276,259.68666666666667
3376,220,208.80666666666667
3377,170,154.3
3378,133,115.33666666666667
3379,103,86.45333333333333
3380,85,81.11666666666666
3381,94,81.1
3382,177,212.02133333333333
3383,282,311.68
3384,358,332.841634920635
3385,339,277.22333333333336
3386,287,243.14
3387,229,179.67333333333335
3388,216,203.09
3389,196,154.49388888888888
3390,180,150.12
3391,168,139.24666666666667
3392,150,131.66
3393,183,165.19666666666666
3394,223,167.80658730158729
3395,265,243.28333333333333
3396,325,270.6935555555556
3397,334,329.47333333333336
3398,308,309.29
3399,263,264.09
3400,223,209.98
3401,172,159.27666666666667
3402,125,114.88333333333334
3403,98,88.88333333333334
3404,88,83.00313492063492
3405,92,85.76416666666667
3406,151,200.28666666666666
3407,200,327.29333333333335
3408,288,332.18333333333334
3409,291,323.44
3410,257,247.75366666666667
3411,217,179.39333333333335
3412,207,171.61666666666667
3413,200,137.07
3414,170,146.53333333333333
3415,152,134.91
3416,154,131.49
3417,174,144.49666666666667
3418,219,179.89333333333335
3419,271,236.3
3420,329,276.042
3421,351,321.12666666666667
3422,311,326.25
3423,270,278.3333333333333
3424,219,211.44666666666666
3425,158,154.51
3426,111,148.05
3427,94,86.99666666666667
3428,83,70.13666666666667
3429,90,85.22
3430,151,190.65
3431,264,326.69666666666666
3432,353,327.91
3433,334,301.173
3434,292,257.53
3435,241,203.44666666666666
3436,194,191.7624285714286
3437,179,150.04
3438,161,148.98333333333332
3439,144,140.66333333333333
3440,151,117.31
3441,179,163.31
3442,219,186.0372222222222
3443,274,254.13
3444,319,300.668
3445,342,315.3566666666667
3446,324,334.1666666666667
3447,271,268.18
3448,207,219.48666666666668
3449,161,149.12666666666667
3450,126,108.32666666666667
3451,93,87.80333333333333
3452,87,80.5
3453,90,116.30666666666667
3454,151,222.63333333333333
3455,266,341.68333333333334
3456,316,344.18
3457,308,271.81166666666667
3458,292,213.77333333333334
3459,230,199.53333333333333
3460,193,158.31333333333333
3461,160,147.21333333333334
3462,157,137.68333333333334
3463,157,139.67666666666668
3464,152,118.92333333333333
3465,188,136.52666666666667
3466,247,185.09333333333333
3467,312,233.65
3468,353,282.93888888888887
3469,370,325.4866666666667
3470,330,324.0733333333333
3471,282,277.24
3472,198,213.07666666666665
3473,143,154.07555555555555
3474,122,112.50666666666666
3475,94,88.83412698412697
3476,74,75.50666666666666
3477,93,105.19333333333333
3478,178,219.10333333333332
3479,307,308.94666666666666
3480,347,328.245
3481,272,248.92666666666668
3482,213,233.51666666666668
3483,192,177.89
3484,168,151.46666666666667
3485,146,138.61666666666667
3486,151,148.24
3487,132,135.23
3488,141,129.46249999999998
3489,179,150.60666666666665
3490,230,205.83333333333334
3491,304,248.96333333333334
3492,361,320.3566666666667
3493,377,353.4633333333333
3494,345,330.94
3495,277,278.3666666666667
3496,222,222.95333333333335
3497,155,157.71666666666667
3498,108,111.46666666666667
3499,85,85.09
3500,74,75.87755555555555
3501,99,84.65277777777779
3502,203,199.88833333333332
3503,337,364.0233333333333
3504,353,347.5225
3505,277,256.1666666666667
3506,232,229.3
3507,182,178.12
3508,170,148.74666666666667
3509,143,154.81533333333334
3510,169,169.86333333333334
3511,150,144.51666666666668
3512,132,156.54
3513,179,162.73666666666668
3514,230,216.47333333333333
3515,303,249.09666666666666
3516,350,332.5366666666667
3517,384,351.81333333333333
3518,347,314.5
3519,282,343.0133333333333
3520,205,266.5108333333333
3521,152,188.31333333333333
3522,105,155.51
3523,82,127.18
3524,84,83.30011111111112
3525,104,166.53666666666666
3526,196,201.95
3527,317,332.4866666666667
3528,332,387.17
3529,286,261.91
3530,214,228.64666666666668
3531,193,193.99
3532,238,209.68666666666667
3533,253,162.81
3534,236,150.00666666666666
3535,223,145.24133333333333
3536,182,145.55522222222223
3537,203,169.24666666666667
3538,266,203.84666666666666
3539,317,247.3272222222222
3540,358,295.37536111111115
3541,372,307.50333333333333
3542,340,306.0966666666667
3543,296,281.98333333333335
3544,225,202.67333333333335
3545,176,162.4688888888889
3546,123,115.90666666666667
3547,101,81.92333333333333
3548,92,76.2
3549,122,88.79
3550,177,192.68666666666667
3551,282,313.6
3552,392,344.30833333333334
3553,350,250.11333333333334
3554,291,194.39333333333335
3555,227,176.40333333333334
3556,226,157.14333333333335
3557,167,158.862
3558,162,148.57
3559,147,143.06666666666666
3560,150,149.68666666666667
3561,181,155.33333333333334
3562,252,200.94333333333333
3563,281,257.95666666666665
3564,312,282.55466666666666
3565,326,341.12666666666667
3566,304,317.91
3567,276,274.34
3568,214,204.51
3569,171,154.51
3570,115,124.55333333333333
3571,98,87.02666666666667
